Date,Price,Open,High,Low,Vol.,Change %
5/18/2015,"2,129.20","2,121.30","2,131.78","2,120.01",0,0.3
5/15/2015,"2,122.73","2,122.07","2,123.89","2,116.79",0,0.08
5/14/2015,"2,121.10","2,100.43","2,121.45","2,100.43",0,1.08
5/13/2015,"2,098.48","2,099.62","2,110.19","2,096.04",0,-0.03
5/12/2015,"2,099.12","2,102.87","2,105.06","2,085.57",0,-0.29
5/11/2015,"2,105.33","2,115.56","2,117.69","2,104.58",0,-0.51
5/8/2015,"2,116.10","2,092.13","2,117.66","2,092.13",0,1.35
5/7/2015,"2,088.00","2,079.96","2,092.90","2,074.99",0,0.38
5/6/2015,"2,080.15","2,091.26","2,098.42","2,067.93",0,-0.45
5/5/2015,"2,089.46","2,112.63","2,115.24","2,088.46",0,-1.18
5/4/2015,"2,114.49","2,110.23","2,120.95","2,110.23",0,0.29
5/1/2015,"2,108.29","2,087.38","2,108.41","2,087.38",0,1.09
4/30/2015,"2,085.51","2,105.52","2,105.52","2,077.59",0,-1.01
4/29/2015,"2,106.85","2,112.49","2,113.65","2,097.41",0,-0.37
4/28/2015,"2,114.76","2,108.35","2,116.09","2,094.89",0,0.28
4/27/2015,"2,108.92","2,119.29","2,125.92","2,107.04",0,-0.41
4/24/2015,"2,117.69","2,112.80","2,120.92","2,112.80",0,0.23
4/23/2015,"2,112.93","2,107.21","2,120.49","2,103.19",0,0.24
4/22/2015,"2,107.96","2,098.27","2,109.98","2,091.05",0,0.51
4/21/2015,"2,097.29","2,102.82","2,109.64","2,094.38",0,-0.15
4/20/2015,"2,100.40","2,084.11","2,103.94","2,084.11",0,0.92
4/17/2015,"2,081.18","2,102.58","2,102.58","2,072.37",0,-1.13
4/16/2015,"2,104.99","2,105.96","2,111.30","2,100.02",0,-0.08
4/15/2015,"2,106.63","2,097.82","2,111.91","2,097.82",0,0.51
4/14/2015,"2,095.84","2,092.28","2,098.62","2,083.24",0,0.16
4/13/2015,"2,092.43","2,102.03","2,107.65","2,092.33",0,-0.46
4/10/2015,"2,102.06","2,091.51","2,102.61","2,091.51",0,0.52
4/9/2015,"2,091.18","2,081.29","2,093.31","2,074.29",0,0.45
4/8/2015,"2,081.90","2,076.94","2,086.69","2,073.30",0,0.27
4/7/2015,"2,076.33","2,080.79","2,089.81","2,076.10",0,-0.21
4/6/2015,"2,080.62","2,064.87","2,086.99","2,056.52",0,0.66
4/2/2015,"2,066.96","2,060.03","2,072.17","2,057.32",0,0.35
4/1/2015,"2,059.69","2,067.63","2,067.63","2,048.38",0,-0.4
3/31/2015,"2,067.89","2,084.05","2,084.05","2,067.04",0,-0.88
3/30/2015,"2,086.24","2,064.11","2,088.97","2,064.11",0,1.22
3/27/2015,"2,061.02","2,055.78","2,062.83","2,052.96",0,0.24
3/26/2015,"2,056.15","2,059.94","2,067.15","2,045.50",0,-0.24
3/25/2015,"2,061.05","2,093.10","2,097.43","2,061.05",0,-1.46
3/24/2015,"2,091.50","2,103.94","2,107.63","2,091.50",0,-0.61
3/23/2015,"2,104.42","2,107.99","2,114.86","2,104.42",0,-0.17
3/20/2015,"2,108.10","2,090.32","2,113.92","2,090.32",0,0.9
3/19/2015,"2,089.27","2,098.69","2,098.69","2,085.56",0,-0.49
3/18/2015,"2,099.50","2,072.84","2,106.85","2,061.23",0,1.22
3/17/2015,"2,074.28","2,080.59","2,080.59","2,065.08",0,-0.33
3/16/2015,"2,081.19","2,055.35","2,081.41","2,055.35",0,1.35
3/13/2015,"2,053.40","2,064.56","2,064.56","2,041.17",0,-0.61
3/12/2015,"2,065.95","2,041.10","2,066.41","2,041.10",0,1.26
3/11/2015,"2,040.24","2,044.69","2,050.08","2,039.69",0,-0.19
3/10/2015,"2,044.16","2,076.14","2,076.14","2,044.16",0,-1.7
3/9/2015,"2,079.43","2,072.25","2,083.49","2,072.21",0,0.39
3/6/2015,"2,071.26","2,100.91","2,100.91","2,067.27",0,-1.42
3/5/2015,"2,101.04","2,098.54","2,104.25","2,095.22",0,0.12
3/4/2015,"2,098.53","2,107.72","2,107.72","2,087.62",0,-0.44
3/3/2015,"2,107.78","2,115.76","2,115.76","2,098.26",0,-0.45
3/2/2015,"2,117.39","2,105.23","2,117.52","2,104.50",0,0.61
2/27/2015,"2,104.50","2,110.88","2,112.74","2,103.75",0,-0.3
